season;field;p2o5;k2o;humus;ph;crop;region;yield_plan;yield_fact;fact_plan_dif;fact_plan_dif_abs;fact_plan_div;fact_plan_share_dif
2023;72.22.02.032.01;136,62;246,8;2,08;5,08;Кл,кр,+тим,пр,лет корм;Тюмень;5;1,48630712;-3,51369288;3,51369288;-0,702738576;-0,702738576
2023;36.14.11.041.00;133;93;6,5;6,1;Люцерна пр,лет корм;Воронеж;5,1;1,585;-3,515;3,515;-0,689215686;-0,689215686
2023;36.14.21.027.00;174;115;5,4;5,7;Люцерна пр,лет корм;Воронеж;5,1;1,585;-3,515;3,515;-0,689215686;-0,689215686
2024;47.22.06.046.01;142;91;3,5;5,5;Одн,тр,оз,рожь корм;СПб;4,2;0,685;-3,515;3,515;-0,836904762;-0,836904762
2023;50.33.02.061.00;45;47;1,5;5;Люцерна пр,лет корм;Москва;4,25;0,733333333;-3,516666667;3,516666667;-0,82745098;-0,82745098
2024;40.14.05.025.00;71;134;1,7;5,1;Кукуруза силос;Калуга;9,8;6,280224342;-3,519775658;3,519775658;-0,359160781;-0,359160781
2024;36.14.06.030.00;106;108;5,5;5,3;Яр,ячмень;Воронеж;5;1,48;-3,52;3,52;-0,704;-0,704
2023;36.14.06.054.00;74;79;6,1;6,6;Кукуруза зерно;Воронеж;7,5;3,98;-3,52;3,52;-0,469333333;-0,469333333
2023;40.22.01.033.00;252;129;2,6;6,1;Люцерна пр,лет корм;Калуга;4,25;0,73;-3,52;3,52;-0,828235294;-0,828235294
2023;56.28.03.019.00;69;94,3;7;7,4;Кукуруза силос;Оренбург;4;0,48;-3,52;3,52;-0,88;-0,88
2023;62.01.01.007.00;155;211;5,9;5;Оз,пшеница мягкая;Рязань;5,33;1,81;-3,52;3,52;-0,660412758;-0,660412758
2024;36.11.01.014.02;58;101;4,8;6,4;Люцерна пр,лет корм;Воронеж;4;0,48;-3,52;3,52;-0,88;-0,88
2024;40.04.07.011.00;43;47;1,5;4,4;Кукуруза силос;Калуга;9,8;6,28;-3,52;3,52;-0,359183673;-0,359183673
2024;36.02.16.022.00;94;109;5,9;5,6;Люцерна пр,лет корм;Воронеж;4,3;0,779781343;-3,520218657;3,520218657;-0,818655502;-0,818655502
2024;36.02.16.009.00;134;181;6,3;5,8;Люцерна пр,лет корм;Воронеж;4,3;0,778221028;-3,521778972;3,521778972;-0,819018366;-0,819018366
2023;40.04.06.007.00;171;114;1,6;4,8;Оз,пшеница мягкая;Калуга;4,9;1,376666667;-3,523333333;3,523333333;-0,719047619;-0,719047619
2024;62.01.04.001.00;155;247;6,4;5;Яр,пшеница мягкая;Рязань;5;1,475;-3,525;3,525;-0,705;-0,705
2024;62.10.03.030.00;173,75;59,5;3,83;5,39;Яр,пшеница мягкая;Рязань;4,5;0,975;-3,525;3,525;-0,783333333;-0,783333333
2023;62.10.02.019.00;154,81;171,13;4,92;5,46;Люцерна пр,лет корм;Рязань;3,83;0,303509651;-3,526490349;3,526490349;-0,92075466;-0,92075466
2023;40.14.07.006.00;143;71;1,7;5,7;Яр,пшеница мягкая;Калуга;4,6;1,073333333;-3,526666667;3,526666667;-0,766666667;-0,766666667
2024;62.18.08.013.04;137,67;196,73;4,67;5,1;Кукуруза зерно;Рязань;7,5;3,970657748;-3,529342252;3,529342252;-0,470578967;-0,470578967
2023;40.13.13.001.00;108;98;1,9;5,1;Люцерна пр,лет корм;Калуга;4,4;0,87;-3,53;3,53;-0,802272727;-0,802272727
2024;36.14.12.110.00;73;118;4,1;5,5;Эсп,+костр,пр,лет корм;Воронеж;4,1;0,57;-3,53;3,53;-0,86097561;-0,86097561
2024;46.28.05.047.04;102,89;83,17;5,43;5,05;Яр,пшеница мягкая;Курск;5,6;2,07;-3,53;3,53;-0,630357143;-0,630357143
2024;62.01.03.016.00;394;208;5,8;5,2;Яр,пшеница мягкая;Рязань;5;1,47;-3,53;3,53;-0,706;-0,706
2024;62.24.11.042.00;150;218;4,7;5;Кукуруза зерно;Рязань;5,9;2,37;-3,53;3,53;-0,598305085;-0,598305085
2023;36.02.19.016.00;115;112;5,8;5,4;Кукуруза силос;Воронеж;7,65;11,18172184;3,531721836;3,531721836;0,461662985;0,461662985
2024;54.28.11.015.02;194,6;189,7;4,7;5;Кукуруза силос;Новосибирск;8,5;4,967906072;-3,532093928;3,532093928;-0,415540462;-0,415540462
2023;72.22.02.053.00;31,3;93,8;4,22;4,72;Кл,кр,+тим,пр,лет корм;Тюмень;5;1,467576241;-3,532423759;3,532423759;-0,706484752;-0,706484752
2024;36.11.06.018.00;32;65;5,8;7;Кукуруза зерно;Воронеж;8;4,464744707;-3,535255293;3,535255293;-0,441906912;-0,441906912
2023;36.14.04.016.00;94;160;5;5,9;Кукуруза зерно;Воронеж;7,5;3,9636177;-3,5363823;3,5363823;-0,47151764;-0,47151764
2023;40.13.11.022.00;27,5;89;1,5;4,5;Яр,пшеница мягкая;Калуга;4,98;1,44;-3,54;3,54;-0,710843373;-0,710843373
2023;40.14.05.001.00;37;60;2,1;5,3;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,26;-3,54;3,54;-0,7375;-0,7375
2024;36.02.03.045.00;122;134;4,7;5,6;Кукуруза силос;Воронеж;8,9;5,355212165;-3,544787835;3,544787835;-0,398290768;-0,398290768
2023;36.02.02.054.01;25;46;2,2;4,6;Одн,тр,оз,рожь корм;Воронеж;4,5;0,955;-3,545;3,545;-0,787777778;-0,787777778
2023;36.14.07.027.00;83;117;5,6;6,7;Люцерна пр,лет корм;Воронеж;5,1;1,555;-3,545;3,545;-0,695098039;-0,695098039
2023;40.14.05.012.00;33;49;1,9;4,5;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,255;-3,545;3,545;-0,738541667;-0,738541667
2023;40.14.05.013.00;17;48;2,1;5,3;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,255;-3,545;3,545;-0,738541667;-0,738541667
2023;50.33.02.010.01;185;57;2,1;5,5;Люцерна пр,лет корм;Москва;4,25;0,70422868;-3,54577132;3,54577132;-0,834299134;-0,834299134
2023;72.22.10.041.00;54,7;82,5;4,63;4,93;Кл,кр,+тим,пр,лет корм;Тюмень;5;1,452827401;-3,547172599;3,547172599;-0,70943452;-0,70943452
2024;46.22.03.028.01;100,08;123,42;5,73;6,42;Оз,пшеница мягкая;Курск;5,9;2,352485876;-3,547514124;3,547514124;-0,60127358;-0,60127358
2024;46.28.17.015.01;156;142;5,2;5,6;Яр,пшеница мягкая;Курск;5,5;1,951531237;-3,548468763;3,548468763;-0,645176139;-0,645176139
2023;40.22.01.003.00;30;89;1,9;4,3;Кукуруза силос;Калуга;7,65;4,100594059;-3,549405941;3,549405941;-0,463974633;-0,463974633
2024;40.04.06.009.00;104;77;1,7;4,7;Кукуруза силос;Калуга;9,8;6,250131221;-3,549868779;3,549868779;-0,362231508;-0,362231508
2023;40.14.08.037.00;74;53;1,8;5,7;Кл,кр,+тим,пр,лет корм;Калуга;4,4;0,85;-3,55;3,55;-0,806818182;-0,806818182
2023;40.22.01.031.00;252;112;2,3;6,1;Люцерна пр,лет корм;Калуга;4,25;0,7;-3,55;3,55;-0,835294118;-0,835294118
2024;36.02.06.025.01;99;73;3,8;5,3;Кукуруза силос;Воронеж;9;5,45;-3,55;3,55;-0,394444444;-0,394444444
2024;36.02.06.028.00;63;57;3,3;5,1;Кукуруза зерно;Воронеж;7;3,45;-3,55;3,55;-0,507142857;-0,507142857
2024;36.14.12.111.00;84;91;4,1;5,3;Эсп,+костр,пр,лет корм;Воронеж;4,1;0,55;-3,55;3,55;-0,865853659;-0,865853659
2024;40.04.06.010.00;95;87;1,7;4,5;Кукуруза силос;Калуга;9,8;6,25;-3,55;3,55;-0,362244898;-0,362244898
2024;46.22.03.040.02;152;106;6,1;5,8;Оз,пшеница мягкая;Курск;7,8;4,25;-3,55;3,55;-0,455128205;-0,455128205
2024;36.14.02.047.00;43;49;1,8;5,8;Кукуруза силос;Воронеж;6,9;3,345523385;-3,554476615;3,554476615;-0,515141538;-0,515141538
2024;40.17.14.013.00;137;79,5;1,6;5,7;Кукуруза силос;Калуга;8,2;4,643574034;-3,556425966;3,556425966;-0,433710484;-0,433710484
2024;40.13.13.006.00;44;76;2,4;5,1;Люцерна пр,лет корм;Калуга;6,3;2,74;-3,56;3,56;-0,565079365;-0,565079365
2023;40.22.01.040.00;252;121,5;2,4;6,45;Люцерна пр,лет корм;Калуга;4,25;0,69;-3,56;3,56;-0,837647059;-0,837647059
2024;36.02.06.017.00;87;102;4,6;5,4;Одн,тр,озимая тритикале корм;Воронеж;5;1,44;-3,56;3,56;-0,712;-0,712
2024;36.14.19.051.00;158;163;5,2;5,4;Люцерна пр,лет корм;Воронеж;4,5;0,94;-3,56;3,56;-0,791111111;-0,791111111
2024;40.14.08.048.00;44;58;1,5;4,8;Кл,кр,+тим,пр,лет корм;Калуга;6;2,44;-3,56;3,56;-0,593333333;-0,593333333
2024;16.13.18.053.00;51,75;98,5;6,15;7,02;Люцерна пр,лет корм;Татарстан;3,6;0,04;-3,56;3,56;-0,988888889;-0,988888889
2024;62.18.04.001.02;89,6;236,8;3;4,92;Кукуруза силос;Рязань;8;4,437511985;-3,562488015;3,562488015;-0,445311002;-0,445311002
2023;36.05.07.018.00;189;118;6,3;6,2;Кукуруза силос;Воронеж;7,5;3,935426062;-3,564573938;3,564573938;-0,475276525;-0,475276525
2024;62.01.03.031.00;426;117;4,5;6;Оз,пшеница мягкая;Рязань;5,5;1,935;-3,565;3,565;-0,648181818;-0,648181818
2023;62.23.03.003.02;54,65;122;4,6;5,31;Чечевица;Рязань;1,9;5,465258333;3,565258333;3,565258333;1,876451754;1,876451754
2024;36.02.18.017.01;159;109;4,7;5,4;Яр,пшеница мягкая;Воронеж;4,5;0,93276919;-3,56723081;3,56723081;-0,792717958;-0,792717958
2024;36.02.19.045.00;139;121;6,1;5;Кукуруза силос;Воронеж;9;5,43;-3,57;3,57;-0,396666667;-0,396666667
2023;40.22.11.014.00;67;76;1,8;5;Кукуруза силос;Калуга;7,65;4,079364999;-3,570635001;3,570635001;-0,466749673;-0,466749673
2023;36.14.08.003.00;67;77;2,2;5,4;Одн,тр,озимая тритикале корм;Воронеж;4,5;0,9275;-3,5725;3,5725;-0,793888889;-0,793888889
2024;36.14.21.053.00;76;101;5,3;6;Кукуруза зерно;Воронеж;8;4,425617879;-3,574382121;3,574382121;-0,446797765;-0,446797765
2023;36.14.02.034.00;42;65;1,8;4,7;Одн,тр,оз,рожь корм;Воронеж;4,5;0,925;-3,575;3,575;-0,794444444;-0,794444444
2024;36.14.06.051.00;49;69;4,9;7,1;Люцерна пр,лет корм;Воронеж;4;0,425;-3,575;3,575;-0,89375;-0,89375
2024;36.14.12.079.00;96;125;3,8;5,3;Одн,тр,озимая тритикале корм;Воронеж;5;1,425;-3,575;3,575;-0,715;-0,715
2023;62.10.02.005.00;78,6;70,6;1,8;5,08;Люцерна пр,лет корм;Рязань;3,83;0,25454157;-3,57545843;3,57545843;-0,93354006;-0,93354006
2023;36.14.08.002.00;78;91;2,7;5,6;Одн,тр,озимая тритикале корм;Воронеж;4,5;0,9225;-3,5775;3,5775;-0,795;-0,795
2023;40.14.08.009.00;98;164;2,4;5,9;Люцерна пр,лет корм;Калуга;4,4;0,822;-3,578;3,578;-0,813181818;-0,813181818
2024;36.02.16.038.02;147;104;5,4;5,8;Люцерна пр,лет корм;Воронеж;4,3;0,721675731;-3,578324269;3,578324269;-0,832168435;-0,832168435
2023;36.29.07.024.00;116;243;5,2;5,6;Кукуруза зерно;Воронеж;6,5;2,92;-3,58;3,58;-0,550769231;-0,550769231
2024;54.17.12.068.00;192;145,5;6,7;5,3;Люцерна пр,лет корм;Новосибирск;4,1;0,52;-3,58;3,58;-0,873170732;-0,873170732
2023;36.02.02.018.01;101;111;6,3;5,5;Яр,ячмень;Воронеж;5,11;1,53;-3,58;3,58;-0,700587084;-0,700587084
2023;36.02.17.018.00;104;100;5,4;5,7;Люцерна пр,лет корм;Воронеж;5,5;1,92;-3,58;3,58;-0,650909091;-0,650909091
2023;40.14.05.048.00;50;74;1,9;5,2;Оз,пшеница мягкая;Калуга;4,9;1,32;-3,58;3,58;-0,730612245;-0,730612245
2023;56.28.03.039.00;57;108;7,5;6,2;Кукуруза силос;Оренбург;4;0,42;-3,58;3,58;-0,895;-0,895
2024;62.01.04.003.00;90;199;6;4,8;Яр,пшеница мягкая;Рязань;5;1,42;-3,58;3,58;-0,716;-0,716
2024;36.02.19.035.00;87;105;6,6;5,7;Люцерна пр,лет корм;Воронеж;5,5;1,915;-3,585;3,585;-0,651818182;-0,651818182
2023;40.04.06.003.00;73;70;1,7;4,6;Люцерна пр,лет корм;Калуга;4,4;0,813333333;-3,586666667;3,586666667;-0,815151515;-0,815151515
2023;47.22.06.023.00;218,5;146;4,65;6,35;Люцерна пр,лет корм;СПб;4,3;0,71;-3,59;3,59;-0,834883721;-0,834883721
2023;36.02.03.034.00;71;94;5,2;6;Люцерна пр,лет корм;Воронеж;5,5;1,909511785;-3,590488215;3,590488215;-0,652816039;-0,652816039
2024;36.02.17.003.00;57;73;5,5;6;Яр,ячмень;Воронеж;4,9;1,307351511;-3,592648489;3,592648489;-0,733193569;-0,733193569
2023;40.14.05.044.01;20;55;1,8;4;Яр,пшеница мягкая;Калуга;4,6;1,007152231;-3,592847769;3,592847769;-0,781053863;-0,781053863
2023;50.33.01.060.01;79;65;1,8;5;Люцерна пр,лет корм;Москва;4,25;0,656666667;-3,593333333;3,593333333;-0,845490196;-0,845490196
2023;40.13.11.014.00;198;81;1,8;5,4;Яр,пшеница мягкая;Калуга;4,98;1,385;-3,595;3,595;-0,72188755;-0,72188755
2024;36.02.19.050.01;99,67;105,67;5,97;5,57;Люцерна пр,лет корм;Воронеж;5,5;1,905;-3,595;3,595;-0,653636364;-0,653636364
2024;40.14.08.049.00;55;61;1,6;5,1;Кл,кр,+тим,пр,лет корм;Калуга;6;2,405;-3,595;3,595;-0,599166667;-0,599166667
2023;40.13.13.004.00;50;65;1,9;4,9;Люцерна пр,лет корм;Калуга;4,4;0,803333333;-3,596666667;3,596666667;-0,817424242;-0,817424242
2023;40.14.08.015.00;27;71;1,9;4,4;Яр,пшеница мягкая;Калуга;4,6;1,003333333;-3,596666667;3,596666667;-0,781884058;-0,781884058
2023;72.22.02.050.00;22,1;67,5;4,3;5,22;Кл,кр,+тим,пр,лет корм;Тюмень;5;1,403268507;-3,596731493;3,596731493;-0,719346299;-0,719346299
2023;40.04.05.005.00;120;76;1,5;5,2;Люцерна пр,лет корм;Калуга;4,4;0,801666667;-3,598333333;3,598333333;-0,81780303;-0,81780303
2023;47.22.06.013.00;327;197;4,1;5,6;Люцерна пр,лет корм;СПб;4,3;0,700244564;-3,599755436;3,599755436;-0,837152427;-0,837152427
2023;36.01.21.009.00;114;163;6;5,5;Люцерна пр,лет корм;Воронеж;5,5;1,9;-3,6;3,6;-0,654545455;-0,654545455
2024;36.02.02.043.00;120;94;4,9;7,1;Мн,травосм,пр,лет корм;Воронеж;3,6;0;-3,6;3,6;-1;-1
2024;36.02.02.052.00;176;112;4,6;7,1;Мн,травосм,пр,лет корм;Воронеж;3,6;0;-3,6;3,6;-1;-1
2024;36.02.19.059.00;89;88;5,6;5,4;Люцерна пр,лет корм;Воронеж;5,5;1,9;-3,6;3,6;-0,654545455;-0,654545455
2024;56.28.10.030.00;69;80;7,5;7,8;Одн,тр,могар корм,подст,;Оренбург;3,6;0;-3,6;3,6;-1;-1
2024;62.24.11.001.00;33;71;4,9;4,9;Одн,тр,озимая тритикале корм;Рязань;3,6;0;-3,6;3,6;-1;-1
2024;62.24.11.017.00;102;182;5,1;5,1;Одн,тр,озимая тритикале корм;Рязань;3,6;0;-3,6;3,6;-1;-1
2024;62.24.14.049.00;82;174;5,3;4,8;Люцерна пр,лет корм;Рязань;3,6;0;-3,6;3,6;-1;-1
2024;16.13.12.034.00;179,75;197,5;6,1;5,08;Эспарцет пр,лет корм;Татарстан;3,6;0;-3,6;3,6;-1;-1
2024;16.13.13.002.00;161,5;213,75;6,7;5,77;Люцерна пр,лет корм;Татарстан;3,6;0;-3,6;3,6;-1;-1
2024;16.13.13.004.00;131,92;212,42;6,65;5,5;Люцерна пр,лет корм;Татарстан;3,6;0;-3,6;3,6;-1;-1
2024;16.13.13.005.00;133;116;8,1;5,3;Люцерна пр,лет корм;Татарстан;3,6;0;-3,6;3,6;-1;-1
2024;16.13.13.008.00;99,2;205,9;8,7;6,35;Люцерна пр,лет корм;Татарстан;3,6;0;-3,6;3,6;-1;-1
2024;16.13.13.009.00;69;250;7,9;6,1;Люцерна пр,лет корм;Татарстан;3,6;0;-3,6;3,6;-1;-1
2024;72.22.02.009.00;4,93;104,92;6,65;4,07;Одн,травы(с подс,мн,трав);Тюмень;3,6;0;-3,6;3,6;-1;-1
2024;72.22.02.010.00;5,98;93,77;6,31;4,18;Одн,травы(с подс,мн,трав);Тюмень;3,6;0;-3,6;3,6;-1;-1
2024;72.22.02.058.00;5,05;110;6,65;4;Одн,травы(с подс,мн,трав);Тюмень;3,6;0;-3,6;3,6;-1;-1
2024;72.22.02.059.00;6,9;121,75;7,82;4,57;Одн,травы(с подс,мн,трав);Тюмень;3,6;0;-3,6;3,6;-1;-1
2024;72.22.10.007.00;93,93;246;3,58;5,53;Одн,тр,овёс корм;Тюмень;3,6;0;-3,6;3,6;-1;-1
2024;72.22.10.018.00;253,53;350,67;5,4;5,93;Одн,тр,овёс корм;Тюмень;3,6;0;-3,6;3,6;-1;-1
2024;36.02.16.040.00;87;120;5,3;5,6;Люцерна пр,лет корм;Воронеж;4,3;0,697680538;-3,602319462;3,602319462;-0,837748712;-0,837748712
2024;36.02.16.013.00;82;127;6;5,7;Люцерна пр,лет корм;Воронеж;4,3;0,696666667;-3,603333333;3,603333333;-0,837984496;-0,837984496
2023;40.14.05.003.00;16;56;1,6;4,2;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,195;-3,605;3,605;-0,751041667;-0,751041667
2024;36.14.01.035.00;121;68;4,2;5,3;Люцерна пр,лет корм;Воронеж;4,5;0,895;-3,605;3,605;-0,801111111;-0,801111111
2024;36.14.12.050.00;77;76;3,5;5;Одн,тр,озимая тритикале корм;Воронеж;5;1,395;-3,605;3,605;-0,721;-0,721
2024;36.14.12.075.00;130;117;3,3;6,3;Одн,тр,озимая тритикале корм;Воронеж;5;1,395;-3,605;3,605;-0,721;-0,721
2023;47.22.06.014.00;355;124;4,5;5,9;Люцерна пр,лет корм;СПб;4,3;0,69;-3,61;3,61;-0,839534884;-0,839534884
2024;36.02.19.081.03;87;83;4,8;5,1;Эсп,+житн,пр,лет корм;Воронеж;4,5;0,89;-3,61;3,61;-0,802222222;-0,802222222
2023;36.14.07.035.00;109;117;5,8;6,5;Люцерна пр,лет корм;Воронеж;5,1;1,487549649;-3,612450351;3,612450351;-0,708323598;-0,708323598
2023;40.13.13.002.00;169;95;1,8;5,1;Люцерна пр,лет корм;Калуга;4,4;0,785;-3,615;3,615;-0,821590909;-0,821590909
2024;40.22.15.035.00;252;90;2;5,9;Яр,пшеница мягкая;Калуга;5;1,383333333;-3,616666667;3,616666667;-0,723333333;-0,723333333
2024;36.02.06.023.00;50;47;1,4;3,9;Эсп,+костр,пр,лет корм;Воронеж;4,1;0,48;-3,62;3,62;-0,882926829;-0,882926829
2023;40.14.08.003.00;307;57;1,7;7;Люцерна пр,лет корм;Калуга;4,4;0,78;-3,62;3,62;-0,822727273;-0,822727273
2024;36.02.11.046.00;82;57;6;5,4;Кукуруза силос;Воронеж;8,9;5,28;-3,62;3,62;-0,406741573;-0,406741573
2023;50.33.02.009.01;245;77;2,1;5;Люцерна пр,лет корм;Москва;4,25;0,6275;-3,6225;3,6225;-0,852352941;-0,852352941
2023;36.11.01.014.02;58;101;4,8;6,4;Люцерна пр,лет корм;Воронеж;5,1;1,475005675;-3,624994325;3,624994325;-0,710783201;-0,710783201
2024;36.02.18.022.00;168;123;4,6;5,6;Яр,пшеница мягкая;Воронеж;4,5;0,873333333;-3,626666667;3,626666667;-0,805925926;-0,805925926
2024;36.14.02.050.00;94;121;1,7;6,4;Кукуруза силос;Воронеж;6,9;3,271497649;-3,628502351;3,628502351;-0,525869906;-0,525869906
2023;40.14.08.021.00;168;113;1,7;5;Люцерна пр,лет корм;Калуга;4,4;0,77;-3,63;3,63;-0,825;-0,825
2024;36.14.12.087.01;107;158;3;5,1;Одн,тр,озимая тритикале корм;Воронеж;5;1,37;-3,63;3,63;-0,726;-0,726
2023;62.23.06.005.00;148,7;147,8;4,17;5,37;Оз,пшеница мягкая;Рязань;4,9;1,267693681;-3,632306319;3,632306319;-0,741287004;-0,741287004
2023;40.04.07.001.02;112;82,33;1,63;5,4;Люцерна пр,лет корм;Калуга;4,4;0,765;-3,635;3,635;-0,826136364;-0,826136364
2024;36.02.02.062.00;16;51;2,1;4,4;Кукуруза зерно;Воронеж;7;3,362517867;-3,637482133;3,637482133;-0,519640305;-0,519640305
2023;40.14.05.010.00;29;54;1,8;4;Одн,тр,райграс одн,с подс,(кл,кр,+тим,корм)корм;Калуга;4,8;1,16;-3,64;3,64;-0,758333333;-0,758333333
2023;40.14.07.017.00;24;77;2,9;4,8;Яр,пшеница мягкая;Калуга;4,6;0,96;-3,64;3,64;-0,791304348;-0,791304348
2023;40.14.07.023.00;42;64,5;1,3;4,4;Яр,пшеница мягкая;Калуга;4,6;0,96;-3,64;3,64;-0,791304348;-0,791304348
2023;40.23.13.004.00;139;60;1,2;5;Одн,тр,(вика+овёс)с подс,(кл,кр,+тим,корм)корм;Калуга;4,68;1,04;-3,64;3,64;-0,777777778;-0,777777778
2023;40.04.06.005.00;68;81;1,8;4,7;Оз,пшеница мягкая;Калуга;4,9;1,26;-3,64;3,64;-0,742857143;-0,742857143
2023;40.22.11.008.00;252;83;1,7;5,8;Люцерна пр,лет корм;Калуга;4,25;0,61;-3,64;3,64;-0,856470588;-0,856470588
2023;40.22.13.022.00;21;40;1,5;5,7;Яр,пшеница мягкая;Калуга;4,98;1,336786978;-3,643213022;3,643213022;-0,73156888;-0,73156888
2023;36.01.21.015.00;178;144,5;5,45;5,75;Люцерна пр,лет корм;Воронеж;5,5;1,856666667;-3,643333333;3,643333333;-0,662424242;-0,662424242
2023;36.05.07.010.00;147;97;5,9;5,5;Оз,пшеница мягкая;Воронеж;5,5;1,856666667;-3,643333333;3,643333333;-0,662424242;-0,662424242
